4.854499999999999886e+02 1.908799999999999955e+02
1.294499999999999886e+02 1.547700000000000102e+02
6.903000000000000114e+01 2.580799999999999841e+02
5.511900000000000546e+02 6.515000000000000568e+01
8.484999999999999432e+01 1.580900000000000034e+02
6.081100000000000136e+02 3.236499999999999773e+02
1.707400000000000091e+02 3.912599999999999909e+02
3.325400000000000205e+02 3.902000000000000313e+01
3.013799999999999955e+02 2.755999999999999872e+01
1.966599999999999966e+02 5.050199999999999818e+02
6.892100000000000364e+02 3.001999999999999886e+02
4.173999999999999773e+02 4.239900000000000091e+02
5.426000000000000227e+02 3.192500000000000000e+02
3.350099999999999909e+02 4.002599999999999909e+02
8.640000000000000568e+00 3.205299999999999727e+02
1.092999999999999972e+01 4.124200000000000159e+02
4.205600000000000023e+02 4.979900000000000091e+02
5.374000000000000199e+01 5.138600000000000136e+02
5.865800000000000409e+02 4.711999999999999886e+02
2.195600000000000023e+02 1.745800000000000125e+02
1.973799999999999955e+02 4.718700000000000045e+02
5.615800000000000409e+02 2.675400000000000205e+02
4.663799999999999955e+02 3.746200000000000045e+02
9.906000000000000227e+01 1.208299999999999983e+02
7.764000000000000057e+01 4.341499999999999773e+02
8.923999999999999488e+01 3.953000000000000114e+02
1.981800000000000068e+02 2.673600000000000136e+02
4.604100000000000250e+02 9.676000000000000512e+01
6.164400000000000546e+02 5.490199999999999818e+02
2.937099999999999795e+02 3.788500000000000227e+02
2.223300000000000125e+02 2.303400000000000034e+02
6.566699999999999591e+02 3.326200000000000045e+02
4.903100000000000023e+02 3.625299999999999727e+02
5.612799999999999727e+02 1.307899999999999920e+02
2.648999999999999773e+02 2.798799999999999955e+02
6.438899999999999864e+02 2.436200000000000045e+02
6.307000000000000455e+02 3.416999999999999886e+02
5.719600000000000364e+02 4.493700000000000045e+02
1.242999999999999972e+02 3.889900000000000091e+02
2.422400000000000091e+02 5.009300000000000068e+02
5.176900000000000546e+02 1.637899999999999920e+02
4.782500000000000000e+02 2.715899999999999750e+02
1.260799999999999983e+02 4.687699999999999818e+02
2.076999999999999957e+01 9.450000000000000000e+01
3.696700000000000159e+02 2.764900000000000091e+02
6.727000000000000455e+02 5.112500000000000000e+02
2.592400000000000091e+02 1.885699999999999932e+02
6.972100000000000364e+02 4.247500000000000000e+02
6.714600000000000364e+02 3.484300000000000068e+02
4.047900000000000205e+02 1.844999999999999929e+01
3.191200000000000045e+02 3.840299999999999727e+02
4.252699999999999818e+02 2.812000000000000099e+01
5.785000000000000142e+01 1.797500000000000000e+02
7.190900000000000318e+02 2.396100000000000136e+02
2.125800000000000125e+02 5.331100000000000136e+02
2.168899999999999864e+02 2.834800000000000182e+02
4.850400000000000205e+02 3.949399999999999977e+02
2.159300000000000068e+02 1.442800000000000011e+02
6.250599999999999454e+02 4.300199999999999818e+02
2.750000000000000000e+01 1.400000000000000133e-01
4.112300000000000182e+02 5.202899999999999636e+02
2.265600000000000023e+02 4.757200000000000273e+02
1.154099999999999966e+02 2.418400000000000034e+02
3.080000000000000071e+00 2.347299999999999898e+02
1.463600000000000136e+02 1.029500000000000028e+02
6.673999999999999773e+02 3.717099999999999795e+02
1.611599999999999966e+02 1.942400000000000091e+02
1.059800000000000040e+02 3.022300000000000182e+02
4.114100000000000250e+02 4.024499999999999886e+02
6.932899999999999636e+02 1.394999999999999929e+01
2.585000000000000000e+02 2.156800000000000068e+02
8.879999999999999716e+01 5.185000000000000142e+01
1.127699999999999960e+02 2.693100000000000023e+02
6.590599999999999454e+02 4.952300000000000182e+02
8.371999999999999886e+01 2.792099999999999795e+02
3.767099999999999795e+02 5.139999999999999858e+01
3.160000000000000000e+02 3.236899999999999977e+02
2.200699999999999932e+02 4.494900000000000091e+02
1.203999999999999915e+01 2.791299999999999955e+02
5.339999999999999858e+01 3.000000000000000000e+00
3.456200000000000045e+02 5.513200000000000500e+02
6.108500000000000227e+02 4.824700000000000273e+02
3.246899999999999977e+02 4.745799999999999841e+02
9.884999999999999432e+01 3.416899999999999977e+02
2.223000000000000114e+02 5.877000000000000313e+01
5.853200000000000500e+02 2.677400000000000091e+02
5.795700000000000500e+02 1.031200000000000045e+02
6.995000000000000284e+01 8.039000000000000057e+01
1.070999999999999943e+02 1.577700000000000102e+02
6.366100000000000136e+02 6.690000000000000568e+01
5.878600000000000136e+02 5.589299999999999500e+02
5.387699999999999818e+02 3.841800000000000068e+02
4.016700000000000159e+02 1.197699999999999960e+02
7.047100000000000364e+02 4.706700000000000159e+02
1.628000000000000114e+01 1.417500000000000000e+02
3.713799999999999955e+02 2.530800000000000125e+02
2.865600000000000023e+02 2.206599999999999966e+02
7.216299999999999955e+02 9.481999999999999318e+01
5.564000000000000057e+01 4.223299999999999841e+02
5.909000000000000341e+01 2.267800000000000011e+02
3.560099999999999909e+02 5.165800000000000409e+02
1.910699999999999932e+02 3.363199999999999932e+02
3.701600000000000250e+02 3.372500000000000000e+02
6.776100000000000136e+02 2.117299999999999898e+02
4.337200000000000273e+02 5.572200000000000273e+02
6.377999999999999545e+02 1.150999999999999943e+02
2.028199999999999932e+02 3.173000000000000114e+02
2.289000000000000057e+01 2.456500000000000057e+02
4.704200000000000159e+02 4.359700000000000273e+02
1.545900000000000034e+02 3.736499999999999773e+02
1.129999999999999893e+00 4.838000000000000114e+02
3.157900000000000205e+02 5.188500000000000227e+02
2.123199999999999932e+02 4.290899999999999750e+02
6.476900000000000546e+02 4.059599999999999795e+02
3.810600000000000023e+02 4.282599999999999909e+02
2.641399999999999864e+02 3.398899999999999864e+02
3.979300000000000068e+02 4.917400000000000091e+02
1.376500000000000057e+02 5.461900000000000546e+02
4.800099999999999909e+02 3.306100000000000136e+02
1.127999999999999972e+02 5.352200000000000273e+02
2.875299999999999727e+02 5.113100000000000023e+02
6.477400000000000091e+02 3.561200000000000045e+02
1.810999999999999943e+02 2.186200000000000045e+02
5.279400000000000546e+02 2.543000000000000114e+02
3.756600000000000250e+02 1.298400000000000034e+02
1.585000000000000000e+02 5.063199999999999932e+02
6.343600000000000136e+02 5.038799999999999955e+02
7.061900000000000546e+02 3.222699999999999818e+02
2.856999999999999886e+02 5.686999999999999744e+01
5.976100000000000136e+02 5.024499999999999886e+02
4.138799999999999955e+02 3.117500000000000000e+02
2.003000000000000114e+02 3.250000000000000000e+01
3.816399999999999864e+02 3.573299999999999841e+02
1.745600000000000023e+02 3.654800000000000182e+02
5.593400000000000318e+02 9.009000000000000341e+01
3.181000000000000227e+02 1.281000000000000050e+01
5.359700000000000273e+02 1.464099999999999966e+02
3.192599999999999909e+02 2.068400000000000034e+02
6.578799999999999955e+02 1.544300000000000068e+02
7.213899999999999864e+02 5.156900000000000546e+02
4.563600000000000136e+02 1.939499999999999886e+02
5.721000000000000227e+02 3.635699999999999932e+02
6.892300000000000182e+02 2.677500000000000000e+02
5.954600000000000364e+02 3.419499999999999886e+02
4.654999999999999716e+01 2.530200000000000102e+02
1.892100000000000080e+02 3.811499999999999773e+02
6.934700000000000273e+02 1.167999999999999972e+02
6.855399999999999636e+02 2.445300000000000011e+02
3.641299999999999955e+02 1.896999999999999886e+01
2.290800000000000125e+02 1.027999999999999972e+02
1.039599999999999937e+02 5.076499999999999773e+02
5.783200000000000500e+02 2.965199999999999818e+02
6.182100000000000364e+02 2.596399999999999864e+02
2.323400000000000034e+02 1.245199999999999960e+02
3.169999999999999929e+00 5.659000000000000341e+01
4.460799999999999841e+02 4.877799999999999727e+02
6.013200000000000500e+02 3.411999999999999744e+01
6.744600000000000364e+02 3.253999999999999915e+01
3.843199999999999932e+02 7.009999999999999787e+00
2.293799999999999955e+02 3.147799999999999727e+02
7.248000000000000398e+01 1.011899999999999977e+02
2.919200000000000159e+02 1.482299999999999898e+02
2.449900000000000091e+02 5.515800000000000409e+02
3.976100000000000136e+02 4.690600000000000023e+02
1.761100000000000136e+02 2.788500000000000227e+02
7.144099999999999682e+02 3.449900000000000091e+02
6.278899999999999864e+02 2.814200000000000159e+02
4.304200000000000159e+02 1.640900000000000034e+02
2.789300000000000068e+02 2.636299999999999955e+02
7.307999999999999829e+01 5.463500000000000227e+02
3.678899999999999864e+02 1.900900000000000034e+02
3.674100000000000250e+02 4.460299999999999727e+02
2.506800000000000068e+02 6.409999999999999432e+01
2.496399999999999864e+02 3.974800000000000182e+02
2.536500000000000057e+02 1.485999999999999943e+01
4.163500000000000227e+02 3.800099999999999909e+02
6.646000000000000227e+02 2.393600000000000136e+02
9.062999999999999545e+01 7.519999999999999574e+00
7.161799999999999500e+02 6.670000000000000284e+01
1.152099999999999937e+02 1.772299999999999898e+02
7.030000000000000249e+00 3.464300000000000068e+02
2.553000000000000114e+01 4.424200000000000159e+02
6.705900000000000318e+02 4.767699999999999818e+02
4.633299999999999841e+02 4.946000000000000085e+01
1.599699999999999989e+02 5.558700000000000045e+02
6.298200000000000500e+02 4.659800000000000182e+02
5.044499999999999886e+02 5.818999999999999773e+01
7.221499999999999773e+02 5.490499999999999545e+02
2.176500000000000057e+02 4.956800000000000068e+02
4.089999999999999858e+00 5.111700000000000159e+02
5.396799999999999500e+02 2.155300000000000011e+02
1.228499999999999943e+02 5.612899999999999636e+02
1.952599999999999909e+02 4.437200000000000273e+02
3.088899999999999864e+02 8.918999999999999773e+01
4.101200000000000045e+02 2.097700000000000102e+02
4.848399999999999750e+02 2.395800000000000125e+02
6.470299999999999727e+02 5.482699999999999818e+02
4.093500000000000227e+02 1.605600000000000023e+02
5.031899999999999977e+02 4.066399999999999864e+02
4.395899999999999750e+02 3.838299999999999841e+02
3.618999999999999773e+01 2.758899999999999864e+02
4.956399999999999864e+02 1.456200000000000045e+02
5.707699999999999818e+02 4.461999999999999744e+01
3.713999999999999773e+02 5.598600000000000136e+02
1.724900000000000091e+02 3.248799999999999955e+02
2.875199999999999818e+02 4.016499999999999773e+02
4.458100000000000023e+02 3.657999999999999829e+01
6.581900000000000546e+02 1.211599999999999966e+02
3.718999999999999773e+01 4.835799999999999841e+02
6.490900000000000318e+02 2.650000000000000000e+02
3.352900000000000205e+02 5.049700000000000273e+02
7.198799999999999955e+02 1.740300000000000011e+02
3.416800000000000068e+02 4.440600000000000023e+02
2.389900000000000091e+02 4.197799999999999727e+02
8.089999999999999858e+00 1.928100000000000023e+02
6.882400000000000091e+02 1.880200000000000102e+02
5.873200000000000500e+02 2.116500000000000057e+02
3.135299999999999727e+02 1.483000000000000114e+02
2.403700000000000045e+02 3.390600000000000023e+02
5.586399999999999864e+02 5.098199999999999932e+02
4.544599999999999795e+02 1.313400000000000034e+02
2.011699999999999875e+02 1.599699999999999989e+02
1.015799999999999983e+02 2.249600000000000080e+02
4.232599999999999909e+02 7.804000000000000625e+01
5.055899999999999750e+02 5.364299999999999500e+02
2.325300000000000011e+02 1.011999999999999922e+01
5.210499999999999545e+02 4.503999999999999915e+01
1.277999999999999972e+02 2.233199999999999932e+02
1.328000000000000114e+02 2.602099999999999795e+02
3.581999999999999886e+02 3.954399999999999977e+02
5.936399999999999864e+02 4.227099999999999795e+02
6.495499999999999545e+02 4.334599999999999795e+02
3.552799999999999727e+02 2.396100000000000136e+02
1.074099999999999966e+02 4.393500000000000227e+02
7.225199999999999818e+02 9.779999999999999361e+00
6.423999999999999488e+01 2.150000000000000000e+01
3.310899999999999750e+02 3.618899999999999864e+02
1.316699999999999875e+02 2.819399999999999977e+02
4.731499999999999773e+02 1.486699999999999875e+02
5.608899999999999864e+02 1.608199999999999932e+02
7.229400000000000546e+02 4.215299999999999727e+02
4.524000000000000199e+01 1.501999999999999886e+02
3.520899999999999750e+02 3.209700000000000273e+02
3.861000000000000227e+02 2.133400000000000034e+02
2.599700000000000273e+02 9.629999999999999716e+01
1.664000000000000057e+02 1.641399999999999864e+02
6.612799999999999727e+02 3.093600000000000136e+02
5.602200000000000273e+02 4.806200000000000045e+02
2.999999999999999889e-01 1.064500000000000028e+02
6.988700000000000045e+02 5.254600000000000364e+02
1.440699999999999932e+02 1.242699999999999960e+02
3.556399999999999864e+02 1.381699999999999875e+02
1.625200000000000102e+02 8.654999999999999716e+01
4.603000000000000114e+02 5.235800000000000409e+02
8.199999999999999512e-01 1.239999999999999991e+00
3.114599999999999795e+02 1.813400000000000034e+02
1.910200000000000102e+02 5.259400000000000546e+02
6.707999999999999829e+01 3.908000000000000114e+02
6.682200000000000273e+02 4.014900000000000091e+02
5.743999999999999773e+01 3.119800000000000182e+02
1.566000000000000014e+01 3.675199999999999818e+02
5.334500000000000455e+02 1.254399999999999977e+02
4.941000000000000227e+02 2.873999999999999773e+02
2.906499999999999773e+02 4.901999999999999886e+02
1.588700000000000045e+02 3.065199999999999818e+02
3.629999999999999716e+01 2.291899999999999977e+02
4.001999999999999886e+02 3.349599999999999795e+02
4.121800000000000068e+02 2.539900000000000091e+02
2.464199999999999875e+02 2.687900000000000205e+02
1.424199999999999875e+02 3.334499999999999886e+02
1.600000000000000033e-01 7.870999999999999375e+01
3.823700000000000045e+02 3.021000000000000085e+01
3.075000000000000000e+01 1.869900000000000091e+02
9.092000000000000171e+01 2.068400000000000034e+02
2.722799999999999727e+02 3.647400000000000091e+02
5.058700000000000045e+02 2.136200000000000045e+02
6.361200000000000045e+02 8.814000000000000057e+01
5.236200000000000045e+02 3.675699999999999932e+02
4.720400000000000205e+02 4.142300000000000182e+02
6.464299999999999500e+02 2.942200000000000273e+02
4.543700000000000045e+02 2.734200000000000159e+02
7.194900000000000091e+02 1.411899999999999977e+02
2.419999999999999929e+00 5.607699999999999818e+02
1.629999999999999893e+00 1.725900000000000034e+02
3.604399999999999977e+02 1.655300000000000011e+02
2.984499999999999886e+02 5.337300000000000182e+02
4.947400000000000091e+02 1.138000000000000078e+01
3.925400000000000205e+02 5.593500000000000227e+02
5.524299999999999500e+02 4.011499999999999773e+02
7.159000000000000341e+01 4.660299999999999727e+02
2.124799999999999898e+02 8.017000000000000171e+01
5.506200000000000045e+02 2.977400000000000091e+02
6.475099999999999909e+02 5.232000000000000455e+02
